run_id,gamma,seed,layer,cka_drift,scale,effective_rank,local_raw_q01,local_normalized_q01,task_jacobian,nuisance_jacobian,fiber_raw_q01,fiber_normalized_q01,exact_float_equal_pairs,linear_nuisance_cosine,mlp_nuisance_cosine,mlp_nuisance_angular_mae,convergence_warnings
824e82124121e1fc,8.0,100,2,0.3298508020271048,7.248377323150635,5.337435354360832,2.8643693923950195,0.3951738774776459,8.229104995727539,3.6172826290130615,1.3065353404857176,0.180252114678518,0,0.9999595880508423,0.9994298219680786,0.02472723461687565,0
824e82124121e1fc,8.0,100,3,0.44805236139199744,13.57297420501709,3.520581066742492,2.5041356086730957,0.1844942420721054,15.791452407836914,3.521172523498535,1.1748537995091681,0.08655831667866114,0,0.9998520612716675,0.9993581175804138,0.02609003707766533,0
824e82124121e1fc,8.0,100,4,0.4832258296004607,26.672679901123047,3.133356956165791,2.274280548095703,0.08526629209518433,30.311431884765625,3.587907314300537,1.1191458057956274,0.041958506229758566,0,0.9995123147964478,0.9990915656089783,0.031877320259809494,0
376e4b0b9c45e25b,8.0,101,1,0.014149093002504665,4.632676124572754,7.705361908144695,3.049895763397217,0.6583442687988281,4.56839656829834,3.4893951416015625,1.6776019545444785,0.3621237292298724,0,0.9999935030937195,0.9997588992118835,0.017325561493635178,0
376e4b0b9c45e25b,8.0,101,2,0.22588693509882918,7.205451011657715,5.262029910332988,2.8009071350097656,0.3887205719947815,8.676518440246582,3.3450229167938232,1.4438318744963121,0.20038049973004235,0,0.9999544620513916,0.9995015859603882,0.024287238717079163,0
376e4b0b9c45e25b,8.0,101,3,0.31202423791830514,13.378500938415527,3.600523841449074,2.521676778793335,0.188487246632576,16.240848541259766,3.2939698696136475,1.1432994448434908,0.08545796349728377,0,0.9998177289962769,0.9994791150093079,0.02425428479909897,0
376e4b0b9c45e25b,8.0,101,4,0.3070816192944258,25.39627456665039,3.207495065872009,2.211897373199463,0.08709535002708435,28.905029296875,3.3192224502563477,1.0433415400477561,0.04108246417440455,0,0.9992889761924744,0.9990316033363342,0.033284641802310944,0
988f5b3148592319,8.0,102,1,0.03114322308390538,4.7754435539245605,7.897107534762932,3.2312510013580322,0.6766389012336731,4.671995162963867,3.75915265083313,1.8241788495800186,0.38199150068078386,0,0.9999939799308777,0.9996907711029053,0.01960158534348011,0
988f5b3148592319,8.0,102,2,0.31758071973676705,7.623835563659668,5.272575587290684,2.7627131938934326,0.36237838864326477,8.815797805786133,3.4674320220947266,1.375245566152423,0.18038762177764814,0,0.9999479651451111,0.9995130896568298,0.02384614385664463,0
988f5b3148592319,8.0,102,3,0.43941892238437885,14.101541519165039,3.5980671068953427,2.3205840587615967,0.1645624339580536,15.376665115356445,3.2199559211730957,1.2326290971012006,0.08741094691143989,0,0.999774158000946,0.9993458390235901,0.025902291759848595,0
